index,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II
18-05-2022,13400.0,12250.0,11350.0,13900.0,12850.0,16100.0,14050.0
19-05-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14000.0
20-05-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14000.0
23-05-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14000.0
24-05-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14000.0
25-05-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14000.0
26-05-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14000.0
27-05-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14000.0
30-05-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14000.0
31-05-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14000.0
01-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14025.0
02-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
03-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
06-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
07-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
08-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
09-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
10-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
13-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
14-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
15-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
16-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
17-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
20-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
21-06-2022,13100.0,11800.0,10900.0,13500.0,12450.0,15850.0,14050.0
22-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
23-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
24-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
27-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
28-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
29-06-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16100.0,14050.0
30-06-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
01-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
04-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
05-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
06-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
07-07-2022,13400.0,12200.0,11250.0,13950.0,12900.0,15950.0,14000.0
08-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
11-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
12-07-2022,13900.0,12800.0,11900.0,14500.0,13400.0,16650.0,14200.0
13-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
14-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
15-07-2022,13950.0,12850.0,11900.0,14600.0,13500.0,16550.0,14300.0
18-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
19-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
20-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
21-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
22-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
25-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
26-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
27-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
28-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
29-07-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
01-08-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
02-08-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
03-08-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
04-08-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
05-08-2022,13400.0,12150.0,11250.0,13850.0,12800.0,16100.0,14050.0
08-08-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16150.0,14100.0
09-08-2022,12650.0,11350.0,10450.0,13000.0,11950.0,15450.0,13800.0
10-08-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16150.0,14100.0
11-08-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16150.0,14100.0
12-08-2022,13400.0,12200.0,11300.0,13900.0,12850.0,16150.0,14100.0
15-08-2022,13450.0,12250.0,11350.0,13950.0,12900.0,16200.0,14150.0
16-08-2022,13500.0,12300.0,11400.0,13950.0,12900.0,16200.0,14150.0
17-08-2022,13550.0,12350.0,11450.0,14000.0,12950.0,16250.0,14200.0
18-08-2022,13600.0,12400.0,11500.0,14050.0,13000.0,16300.0,14250.0
19-08-2022,13600.0,12400.0,11500.0,14050.0,13000.0,16300.0,14250.0
22-08-2022,13600.0,12400.0,11500.0,14050.0,13000.0,16300.0,14250.0
23-08-2022,13550.0,12550.0,11500.0,14000.0,13350.0,16000.0,14000.0
24-08-2022,13600.0,12400.0,11500.0,14100.0,13050.0,16300.0,14300.0
25-08-2022,13650.0,12450.0,11550.0,14100.0,13050.0,16350.0,14300.0
26-08-2022,13700.0,12550.0,11650.0,14250.0,13200.0,16150.0,14300.0
29-08-2022,13650.0,12450.0,11550.0,14100.0,13050.0,16350.0,14300.0
30-08-2022,13650.0,12500.0,11600.0,14150.0,13100.0,16400.0,14350.0
31-08-2022,13650.0,12500.0,11600.0,14150.0,13100.0,16400.0,14350.0
01-09-2022,13650.0,12500.0,11600.0,14150.0,13100.0,16400.0,14350.0
02-09-2022,13650.0,12500.0,11600.0,14150.0,13100.0,16400.0,14350.0
05-09-2022,13650.0,12500.0,11600.0,14150.0,13100.0,16400.0,14350.0
06-09-2022,12650.0,11300.0,10450.0,12900.0,11900.0,15450.0,13900.0
07-09-2022,13650.0,12500.0,11600.0,14150.0,13100.0,16400.0,14350.0
08-09-2022,13650.0,12500.0,11600.0,14150.0,13100.0,16400.0,14350.0
09-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14500.0
12-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14500.0
13-09-2022,13450.0,12250.0,11450.0,13750.0,12800.0,16350.0,14200.0
14-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14500.0
15-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14500.0
16-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14500.0
19-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14500.0
20-09-2022,12900.0,11550.0,10700.0,13100.0,12150.0,15750.0,14050.0
21-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16550.0,14500.0
22-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16550.0,14500.0
23-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16550.0,14500.0
26-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16550.0,14500.0
27-09-2022,13000.0,11650.0,10800.0,13300.0,12250.0,15850.0,14150.0
28-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16550.0,14500.0
29-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16550.0,14500.0
30-09-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16550.0,14500.0
03-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
04-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
05-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
06-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
07-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
10-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
11-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
12-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
13-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
14-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
17-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
18-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
19-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
20-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
21-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
24-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
25-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
26-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
27-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
28-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
31-10-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
01-11-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
02-11-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
03-11-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
04-11-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
07-11-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
08-11-2022,13750.0,12550.0,11650.0,14200.0,13150.0,16500.0,14450.0
09-11-2022,13800.0,12600.0,11700.0,14250.0,13200.0,16550.0,14500.0
10-11-2022,14100.0,12900.0,12050.0,14550.0,13550.0,16900.0,14550.0
11-11-2022,13800.0,12600.0,11700.0,14250.0,13200.0,16550.0,14500.0
14-11-2022,13800.0,12600.0,11700.0,14250.0,13200.0,16550.0,14500.0
15-11-2022,13800.0,12600.0,11700.0,14250.0,13200.0,16550.0,14500.0
16-11-2022,13800.0,12600.0,11700.0,14250.0,13200.0,16550.0,14500.0
17-11-2022,13800.0,12600.0,11700.0,14250.0,13200.0,16550.0,14500.0
18-11-2022,13800.0,12600.0,11700.0,14250.0,13200.0,16550.0,14500.0
21-11-2022,13800.0,12600.0,11700.0,14250.0,13200.0,16550.0,14500.0
22-11-2022,13850.0,12650.0,11750.0,14300.0,13250.0,16600.0,14550.0
23-11-2022,13850.0,12650.0,11750.0,14300.0,13250.0,16600.0,14550.0
24-11-2022,13850.0,12650.0,11750.0,14300.0,13250.0,16600.0,14550.0
25-11-2022,13850.0,12650.0,11750.0,14300.0,13250.0,16600.0,14550.0
28-11-2022,13900.0,12700.0,11800.0,14350.0,13300.0,16600.0,14600.0
29-11-2022,13900.0,12700.0,11800.0,14350.0,13300.0,16600.0,14600.0
30-11-2022,13900.0,12700.0,11800.0,14350.0,13300.0,16650.0,14600.0
01-12-2022,13950.0,12750.0,11850.0,14400.0,13350.0,16700.0,14650.0
02-12-2022,14000.0,12800.0,11900.0,14450.0,13400.0,16700.0,14700.0
05-12-2022,14000.0,12800.0,11900.0,14450.0,13400.0,16700.0,14700.0
06-12-2022,14000.0,12800.0,11900.0,14450.0,13400.0,16700.0,14700.0
07-12-2022,14000.0,12800.0,11900.0,14450.0,13400.0,16700.0,14700.0
08-12-2022,14000.0,12800.0,11900.0,14450.0,13400.0,16700.0,14700.0
09-12-2022,14000.0,12800.0,11900.0,14450.0,13400.0,16750.0,14700.0
12-12-2022,14000.0,12800.0,11900.0,14450.0,13400.0,16750.0,14700.0
13-12-2022,14000.0,12800.0,11900.0,14450.0,13400.0,16750.0,14700.0
14-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
15-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
16-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
19-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
20-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
21-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
22-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
23-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
26-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
27-12-2022,13050.0,11700.0,10850.0,13300.0,12350.0,15900.0,14250.0
28-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
29-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
30-12-2022,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
02-01-2023,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
03-01-2023,14050.0,12850.0,11950.0,14500.0,13450.0,16800.0,14750.0
04-01-2023,13950.0,12750.0,11850.0,14450.0,13400.0,16550.0,14800.0
05-01-2023,14100.0,12900.0,12000.0,14550.0,13500.0,16800.0,14800.0
06-01-2023,14100.0,12900.0,12000.0,14550.0,13500.0,16800.0,14800.0
09-01-2023,14150.0,12950.0,12050.0,14600.0,13550.0,16900.0,14900.0
10-01-2023,14200.0,13000.0,12100.0,14650.0,13600.0,16950.0,14950.0
11-01-2023,14200.0,13000.0,12100.0,14650.0,13600.0,16950.0,14950.0
12-01-2023,14100.0,12900.0,12000.0,14550.0,13500.0,16850.0,14850.0
13-01-2023,14100.0,12900.0,12000.0,14550.0,13500.0,16850.0,14850.0
16-01-2023,14100.0,12900.0,12000.0,14550.0,13500.0,16850.0,14850.0
17-01-2023,14100.0,12900.0,12000.0,14550.0,13500.0,16850.0,14850.0
18-01-2023,14200.0,13000.0,12100.0,14750.0,13600.0,16950.0,14950.0
19-01-2023,14200.0,13000.0,12100.0,14750.0,13600.0,16950.0,14950.0
20-01-2023,14200.0,13000.0,12100.0,14750.0,13600.0,16950.0,14950.0
23-01-2023,14200.0,13000.0,12100.0,14750.0,13600.0,16950.0,14950.0
24-01-2023,14200.0,13000.0,12100.0,14750.0,13600.0,16950.0,14950.0
25-01-2023,14200.0,13000.0,12100.0,14750.0,13600.0,16950.0,14950.0
26-01-2023,14250.0,13050.0,12100.0,14750.0,13600.0,16950.0,15000.0
27-01-2023,14250.0,13050.0,12100.0,14750.0,13600.0,16950.0,15000.0
30-01-2023,14250.0,13050.0,12150.0,14800.0,13650.0,17000.0,15000.0
31-01-2023,14250.0,13050.0,12150.0,14800.0,13650.0,17000.0,15000.0
01-02-2023,14300.0,13100.0,12150.0,14800.0,13650.0,17000.0,15000.0
02-02-2023,14300.0,13100.0,12150.0,14800.0,13650.0,17000.0,15000.0
03-02-2023,14300.0,13100.0,12150.0,14800.0,13650.0,17000.0,15000.0
06-02-2023,14350.0,13150.0,12200.0,14850.0,13700.0,17100.0,15050.0
07-02-2023,14300.0,13150.0,12200.0,14750.0,13700.0,17100.0,15050.0
08-02-2023,14300.0,13150.0,12200.0,14750.0,13700.0,17100.0,15050.0
09-02-2023,14300.0,13150.0,12200.0,14750.0,13700.0,17100.0,15050.0
10-02-2023,14450.0,13300.0,12350.0,14950.0,13850.0,17250.0,15200.0
13-02-2023,14500.0,13300.0,12350.0,14950.0,13850.0,17250.0,15200.0
14-02-2023,14500.0,13300.0,12350.0,14950.0,13850.0,17250.0,15200.0
15-02-2023,14500.0,13300.0,12350.0,14950.0,13850.0,17250.0,15200.0
16-02-2023,14500.0,13300.0,12350.0,14950.0,13850.0,17250.0,15200.0
17-02-2023,14500.0,13300.0,12400.0,14950.0,13900.0,17300.0,15250.0
20-02-2023,14550.0,13300.0,12400.0,14950.0,13900.0,17400.0,15250.0
21-02-2023,14550.0,13300.0,12400.0,14950.0,13900.0,17400.0,15250.0
22-02-2023,14550.0,13300.0,12400.0,14950.0,13900.0,17400.0,15250.0
23-02-2023,14550.0,13300.0,12400.0,14950.0,13900.0,17400.0,15250.0
24-02-2023,14550.0,13300.0,12400.0,14950.0,13900.0,17400.0,15250.0
27-02-2023,14550.0,13300.0,12400.0,14950.0,13900.0,17400.0,15250.0
28-02-2023,14550.0,13300.0,12400.0,14950.0,13900.0,17400.0,15250.0
01-03-2023,14550.0,13300.0,12400.0,14950.0,13900.0,17400.0,15250.0
02-03-2023,14400.0,13200.0,12300.0,14850.0,13800.0,17200.0,15150.0
03-03-2023,14400.0,13200.0,12250.0,14850.0,13750.0,17150.0,15100.0
06-03-2023,14400.0,13200.0,12250.0,14850.0,13750.0,17150.0,15100.0
07-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
08-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
09-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
10-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
13-03-2023,14400.0,13200.0,12250.0,14850.0,13750.0,17150.0,15100.0
14-03-2023,14400.0,13200.0,12250.0,14850.0,13750.0,17150.0,15100.0
15-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
16-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
17-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
20-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
21-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
22-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
23-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
24-03-2023,14400.0,13200.0,12250.0,14850.0,13800.0,17150.0,15150.0
27-03-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
28-03-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
29-03-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
30-03-2023,14950.0,13800.0,12850.0,15550.0,14450.0,17500.0,15500.0
31-03-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
03-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
04-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
05-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
06-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
07-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
10-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
11-04-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14750.0
12-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
13-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
14-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
17-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
18-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
19-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
20-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
21-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
24-04-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
25-04-2023,14550.0,13250.0,12350.0,14900.0,13850.0,17250.0,15650.0
26-04-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14800.0
27-04-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14800.0
28-04-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14800.0
01-05-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14800.0
02-05-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14800.0
03-05-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14800.0
04-05-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14800.0
05-05-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14800.0
08-05-2023,14400.0,13250.0,12350.0,14900.0,13850.0,17250.0,14800.0
09-05-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
10-05-2023,13350.0,12000.0,11250.0,13550.0,12600.0,16200.0,14500.0
11-05-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
12-05-2023,14450.0,13250.0,12350.0,14900.0,13850.0,17250.0,15200.0
15-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
16-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
17-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
18-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
19-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
22-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
23-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
24-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
25-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
26-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
29-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
30-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
31-05-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
01-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
02-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
05-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
06-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17250.0,15200.0
07-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
08-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
09-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
12-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
13-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
14-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
15-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
16-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
19-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
20-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
21-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
22-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
23-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
26-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
27-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
28-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
29-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
30-06-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
03-07-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
04-07-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
05-07-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
06-07-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
07-07-2023,14500.0,13250.0,12400.0,14900.0,13850.0,17200.0,15200.0
10-07-2023,14450.0,13200.0,12400.0,14850.0,13800.0,17100.0,15150.0
11-07-2023,14450.0,13200.0,12400.0,14850.0,13800.0,17100.0,15150.0
12-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
13-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
14-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
17-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
18-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
19-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
20-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
21-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
24-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
25-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
26-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
