index,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II
27-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
28-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
31-07-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
01-08-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
02-08-2023,14450.0,13200.0,12350.0,14850.0,13800.0,17100.0,15150.0
03-08-2023,14500.0,13250.0,12450.0,14900.0,13850.0,17150.0,15200.0
04-08-2023,14500.0,13250.0,12450.0,14900.0,13850.0,17150.0,15200.0
07-08-2023,14550.0,13300.0,12500.0,14950.0,13900.0,17200.0,15250.0
08-08-2023,14550.0,13300.0,12500.0,14950.0,13900.0,17200.0,15250.0
09-08-2023,14550.0,13300.0,12500.0,14950.0,13900.0,17200.0,15250.0
10-08-2023,14550.0,13300.0,12500.0,14950.0,13900.0,17200.0,15250.0
11-08-2023,14600.0,13350.0,12550.0,15000.0,13950.0,17250.0,15300.0
14-08-2023,14600.0,13400.0,12550.0,15050.0,13950.0,17300.0,15300.0
15-08-2023,14600.0,13400.0,12550.0,15050.0,13950.0,17300.0,15300.0
16-08-2023,14600.0,13400.0,12550.0,15050.0,14000.0,17300.0,15300.0
17-08-2023,14600.0,13400.0,12550.0,15050.0,14000.0,17300.0,15300.0
18-08-2023,14650.0,13450.0,12600.0,15100.0,14000.0,17350.0,15350.0
21-08-2023,14800.0,13600.0,12750.0,15200.0,14200.0,17500.0,15450.0
22-08-2023,14800.0,13600.0,12750.0,15200.0,14200.0,17500.0,15450.0
23-08-2023,14800.0,13600.0,12750.0,15200.0,14200.0,17500.0,15450.0
24-08-2023,14800.0,13600.0,12750.0,15200.0,14200.0,17500.0,15450.0
25-08-2023,14850.0,13600.0,12850.0,15250.0,14250.0,17500.0,15500.0
28-08-2023,14850.0,13650.0,12900.0,15250.0,14250.0,17500.0,15550.0
29-08-2023,14950.0,13650.0,12900.0,15300.0,14300.0,17700.0,15700.0
30-08-2023,14950.0,13700.0,12950.0,15300.0,14300.0,17750.0,15750.0
31-08-2023,14950.0,13700.0,12950.0,15300.0,14300.0,17750.0,15750.0
01-09-2023,15050.0,13750.0,13050.0,15400.0,14400.0,17800.0,15850.0
04-09-2023,15100.0,13800.0,13100.0,15400.0,14400.0,17850.0,15850.0
05-09-2023,15100.0,13800.0,13100.0,15400.0,14400.0,17850.0,15850.0
06-09-2023,15100.0,13800.0,13150.0,15450.0,14450.0,17850.0,15850.0
07-09-2023,15100.0,13800.0,13150.0,15450.0,14450.0,17850.0,15850.0
08-09-2023,15100.0,13850.0,13200.0,15450.0,14450.0,17850.0,15900.0
11-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
12-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
13-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
14-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
15-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
18-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
19-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
20-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
21-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
22-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
25-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
26-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
27-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
28-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
29-09-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
02-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
03-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
04-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
05-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
06-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
09-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
10-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
11-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
12-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
13-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
16-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
17-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
18-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
19-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
20-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
23-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
24-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
25-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
26-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
27-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
30-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
31-10-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
01-11-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
02-11-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
03-11-2023,15200.0,13950.0,13250.0,15550.0,14550.0,17850.0,15900.0
06-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
07-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
08-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
09-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
10-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
13-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
14-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
15-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
16-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
17-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
20-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
21-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
22-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
23-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
24-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
27-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
28-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
29-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
30-11-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
01-12-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
04-12-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
05-12-2023,15200.0,13950.0,13350.0,15550.0,14550.0,17850.0,15900.0
06-12-2023,15250.0,14000.0,13350.0,15550.0,14550.0,17900.0,15900.0
07-12-2023,15250.0,14000.0,13350.0,15550.0,14550.0,17900.0,15950.0
08-12-2023,15250.0,14000.0,13350.0,15550.0,14550.0,17900.0,15950.0
11-12-2023,15250.0,14100.0,13350.0,15550.0,14550.0,17900.0,15950.0
12-12-2023,15250.0,14100.0,13350.0,15550.0,14550.0,17900.0,15950.0
13-12-2023,15300.0,14100.0,13350.0,15550.0,14550.0,18100.0,16100.0
14-12-2023,15300.0,14100.0,13350.0,15550.0,14550.0,18100.0,16100.0
15-12-2023,15350.0,14100.0,13350.0,15550.0,14550.0,18250.0,16250.0
18-12-2023,15350.0,14100.0,13400.0,15600.0,14600.0,18250.0,16300.0
19-12-2023,15350.0,14100.0,13400.0,15600.0,14600.0,18250.0,16300.0
20-12-2023,15350.0,14100.0,13400.0,15600.0,14600.0,18250.0,16300.0
21-12-2023,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
22-12-2023,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
25-12-2023,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
26-12-2023,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
27-12-2023,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
28-12-2023,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
29-12-2023,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
01-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
02-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
03-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
04-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
05-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
08-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
09-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
10-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
11-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
12-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18450.0,16300.0
15-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18500.0,16300.0
16-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18500.0,16300.0
17-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18500.0,16300.0
18-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18500.0,16300.0
19-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18500.0,16350.0
22-01-2024,15400.0,14100.0,13400.0,15600.0,14600.0,18500.0,16350.0
23-01-2024,15450.0,14150.0,13400.0,15600.0,14600.0,18500.0,16400.0
24-01-2024,15550.0,14250.0,13550.0,15600.0,14600.0,18650.0,16500.0
25-01-2024,15550.0,14250.0,13600.0,15600.0,14600.0,18700.0,16500.0
26-01-2024,15550.0,14250.0,13600.0,15600.0,14600.0,18700.0,16500.0
29-01-2024,15600.0,14350.0,13650.0,15700.0,14700.0,18750.0,16600.0
30-01-2024,15650.0,14350.0,13700.0,15700.0,14700.0,18750.0,16600.0
31-01-2024,15650.0,14400.0,13750.0,15700.0,14800.0,18750.0,16600.0
01-02-2024,15700.0,14400.0,13750.0,15700.0,14850.0,18750.0,16600.0
02-02-2024,15750.0,14450.0,13800.0,15750.0,14850.0,18800.0,16750.0
05-02-2024,15750.0,14500.0,13800.0,15750.0,14850.0,18900.0,16750.0
06-02-2024,15900.0,14650.0,13950.0,15900.0,15050.0,19000.0,16850.0
07-02-2024,15900.0,14650.0,13950.0,15900.0,15050.0,19000.0,16850.0
08-02-2024,16000.0,14800.0,14050.0,16050.0,15150.0,19000.0,16850.0
09-02-2024,15950.0,14725.0,14000.0,15975.0,15100.0,19000.0,16850.0
12-02-2024,15900.0,14650.0,13950.0,15900.0,15050.0,19000.0,16850.0
13-02-2024,15950.0,14700.0,14000.0,15900.0,15050.0,19050.0,16850.0
14-02-2024,16000.0,14850.0,14050.0,16050.0,15150.0,19050.0,16850.0
15-02-2024,16000.0,14850.0,14050.0,16050.0,15150.0,19050.0,16850.0
16-02-2024,16000.0,14850.0,14050.0,16050.0,15150.0,19050.0,16850.0
19-02-2024,16000.0,14850.0,14050.0,16050.0,15150.0,19050.0,16850.0
20-02-2024,16000.0,14850.0,14050.0,16050.0,15150.0,19050.0,16850.0
21-02-2024,16100.0,14950.0,14200.0,16150.0,15200.0,19200.0,16950.0
22-02-2024,16150.0,15000.0,14250.0,16150.0,15250.0,19200.0,16950.0
23-02-2024,16150.0,15000.0,14250.0,16150.0,15250.0,19200.0,16950.0
26-02-2024,16150.0,15000.0,14250.0,16150.0,15250.0,19350.0,16950.0
27-02-2024,16150.0,15000.0,14250.0,16150.0,15250.0,19350.0,16950.0
28-02-2024,16150.0,15050.0,14300.0,16150.0,15300.0,19350.0,16950.0
29-02-2024,16150.0,15050.0,14300.0,16150.0,15300.0,19350.0,16950.0
01-03-2024,16150.0,15050.0,14300.0,16150.0,15300.0,19350.0,16950.0
04-03-2024,16150.0,15050.0,14300.0,16150.0,15300.0,19350.0,16950.0
05-03-2024,16150.0,15000.0,14250.0,16150.0,15300.0,19350.0,16950.0
06-03-2024,16150.0,15000.0,14250.0,16150.0,15300.0,19350.0,16950.0
07-03-2024,16150.0,15000.0,14250.0,16150.0,15300.0,19350.0,16950.0
08-03-2024,16150.0,15000.0,14250.0,16150.0,15300.0,19350.0,16950.0
11-03-2024,16150.0,15000.0,14250.0,16150.0,15300.0,19350.0,16950.0
12-03-2024,16150.0,15000.0,14250.0,16150.0,15300.0,19350.0,16950.0
13-03-2024,16150.0,15000.0,14250.0,16150.0,15300.0,19350.0,16950.0
14-03-2024,16150.0,15000.0,14250.0,16150.0,15300.0,19350.0,16950.0
15-03-2024,16150.0,15000.0,14200.0,16150.0,15300.0,19350.0,16950.0
18-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
19-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
20-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
21-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
22-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
25-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
26-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
27-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
28-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
29-03-2024,16150.0,14950.0,14100.0,16150.0,15300.0,19350.0,16950.0
01-04-2024,16050.0,14850.0,14050.0,16100.0,15200.0,19200.0,16800.0
02-04-2024,16050.0,14850.0,14050.0,16100.0,15200.0,19200.0,16800.0
03-04-2024,15900.0,14750.0,13950.0,15950.0,15050.0,18900.0,16750.0
04-04-2024,15850.0,14700.0,13950.0,15900.0,15050.0,18850.0,16700.0
05-04-2024,15850.0,14700.0,13950.0,15900.0,15050.0,18850.0,16700.0
08-04-2024,15850.0,14700.0,13950.0,15900.0,15050.0,18850.0,16700.0
09-04-2024,15850.0,14700.0,13950.0,15900.0,15050.0,18850.0,16700.0
10-04-2024,15850.0,14700.0,13950.0,15900.0,15050.0,18850.0,16700.0
11-04-2024,15850.0,14700.0,13950.0,15900.0,15050.0,18850.0,16700.0
12-04-2024,15850.0,14700.0,13950.0,15900.0,15050.0,18850.0,16700.0
15-04-2024,15850.0,14700.0,13950.0,15900.0,15050.0,18850.0,16700.0
16-04-2024,15650.0,14600.0,13700.0,15800.0,14900.0,18400.0,16600.0
17-04-2024,15650.0,14550.0,13650.0,15750.0,14900.0,18350.0,16550.0
18-04-2024,15650.0,14550.0,13650.0,15750.0,14900.0,18350.0,16550.0
19-04-2024,15650.0,14550.0,13650.0,15750.0,14900.0,18350.0,16550.0
22-04-2024,15550.0,14550.0,13500.0,15750.0,14850.0,18200.0,16450.0
23-04-2024,15550.0,14550.0,13500.0,15750.0,14850.0,18200.0,16450.0
24-04-2024,15550.0,14550.0,13500.0,15750.0,14850.0,18200.0,16450.0
25-04-2024,15550.0,14550.0,13500.0,15750.0,14850.0,18200.0,16450.0
26-04-2024,15550.0,14550.0,13500.0,15750.0,14850.0,18200.0,16450.0
29-04-2024,15450.0,14400.0,13500.0,15600.0,14750.0,18150.0,16400.0
30-04-2024,15450.0,14400.0,13500.0,15600.0,14750.0,18150.0,16400.0
01-05-2024,15450.0,14400.0,13500.0,15600.0,14750.0,18150.0,16400.0
02-05-2024,15450.0,14400.0,13500.0,15600.0,14750.0,18150.0,16400.0
03-05-2024,15450.0,14400.0,13500.0,15600.0,14750.0,18150.0,16400.0
06-05-2024,16100.0,15050.0,14100.0,16600.0,15700.0,18300.0,16900.0
07-05-2024,15500.0,14350.0,13500.0,15600.0,14750.0,18300.0,16400.0
08-05-2024,15500.0,14350.0,13500.0,15600.0,14750.0,18300.0,16400.0
09-05-2024,15500.0,14350.0,13500.0,15600.0,14750.0,18300.0,16400.0
10-05-2024,15500.0,14350.0,13500.0,15600.0,14750.0,18300.0,16400.0
13-05-2024,15500.0,14350.0,13500.0,15600.0,14750.0,18300.0,16400.0
14-05-2024,15500.0,14350.0,13500.0,15600.0,14750.0,18300.0,16400.0
15-05-2024,15500.0,14350.0,13500.0,15600.0,14750.0,18300.0,16400.0
16-05-2024,15500.0,14350.0,13500.0,15600.0,14750.0,18300.0,16400.0
17-05-2024,15500.0,14350.0,13500.0,15600.0,14750.0,18350.0,16400.0
20-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
21-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
22-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
23-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
24-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
27-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
28-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
29-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
30-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
31-05-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
03-06-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
04-06-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
05-06-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
06-06-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
07-06-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
10-06-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
11-06-2024,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0
12-06-2024,15450.0,14250.0,13300.0,15450.0,14550.0,18650.0,16400.0
13-06-2024,15450.0,14250.0,13300.0,15450.0,14550.0,18650.0,16400.0
14-06-2024,15450.0,14250.0,13300.0,15450.0,14550.0,18650.0,16400.0
17-06-2024,15450.0,14250.0,13300.0,15450.0,14550.0,18650.0,16400.0
18-06-2024,15450.0,14250.0,13300.0,15450.0,14550.0,18650.0,16400.0
19-06-2024,15450.0,14250.0,13300.0,15450.0,14550.0,18650.0,16400.0
20-06-2024,15450.0,14250.0,13300.0,15450.0,14550.0,18650.0,16400.0
21-06-2024,15450.0,14250.0,13300.0,15450.0,14550.0,18650.0,16400.0
24-06-2024,15500.0,14300.0,13350.0,15500.0,14600.0,18800.0,16550.0
25-06-2024,15500.0,14300.0,13350.0,15500.0,14600.0,18800.0,16550.0
26-06-2024,15600.0,14300.0,13350.0,15500.0,14600.0,19200.0,16550.0
27-06-2024,15600.0,14300.0,13350.0,15500.0,14600.0,19200.0,16550.0
28-06-2024,15600.0,14300.0,13350.0,15500.0,14600.0,19200.0,16550.0
01-07-2024,15600.0,14300.0,13500.0,15500.0,14600.0,19200.0,16550.0
02-07-2024,15600.0,14300.0,13500.0,15500.0,14600.0,19200.0,16550.0
03-07-2024,15600.0,14300.0,13500.0,15500.0,14600.0,19200.0,16550.0
04-07-2024,15600.0,14300.0,13500.0,15500.0,14600.0,19200.0,16550.0
05-07-2024,15600.0,14300.0,13500.0,15500.0,14600.0,19200.0,16550.0
08-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
09-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
10-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
11-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
12-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
15-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
16-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
17-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
18-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
19-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
22-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
23-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
24-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
25-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
26-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
29-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
30-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
31-07-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
01-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
02-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
05-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
06-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
07-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
08-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
09-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
12-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
13-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
14-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
15-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
16-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
19-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
20-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
21-08-2024,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0
22-08-2024,15600.0,14300.0,13500.0,15600.0,14700.0,18950.0,16550.0
23-08-2024,15600.0,14300.0,13500.0,15600.0,14700.0,18950.0,16550.0
26-08-2024,15600.0,14300.0,13500.0,15600.0,14700.0,18950.0,16550.0
27-08-2024,15600.0,14300.0,13500.0,15600.0,14700.0,18950.0,16550.0
28-08-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
29-08-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
30-08-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
02-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
03-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
04-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
05-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
06-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
09-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
10-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
11-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
12-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
13-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
16-09-2024,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0
17-09-2024,15600.0,14200.0,13500.0,15600.0,14700.0,18900.0,16600.0
18-09-2024,15600.0,14200.0,13500.0,15600.0,14700.0,18900.0,16600.0
19-09-2024,15600.0,14200.0,13500.0,15600.0,14700.0,18900.0,16600.0
20-09-2024,15600.0,14200.0,13500.0,15600.0,14700.0,18900.0,16600.0
23-09-2024,15600.0,14200.0,13500.0,15600.0,14700.0,18900.0,16600.0
24-09-2024,15600.0,14200.0,13500.0,15600.0,14700.0,18900.0,16600.0
25-09-2024,15600.0,14200.0,13500.0,15600.0,14700.0,18900.0,16600.0
26-09-2024,15600.0,14200.0,13500.0,15600.0,14700.0,18900.0,16600.0
27-09-2024,15600.0,14200.0,13500.0,15600.0,14700.0,18900.0,16600.0
30-09-2024,15550.0,14150.0,13450.0,15600.0,14700.0,18900.0,16600.0
01-10-2024,15550.0,14150.0,13450.0,15600.0,14700.0,18900.0,16600.0
02-10-2024,15550.0,14150.0,13450.0,15600.0,14700.0,18900.0,16600.0
03-10-2024,15550.0,14150.0,13450.0,15600.0,14700.0,18900.0,16600.0
04-10-2024,15550.0,14150.0,13450.0,15600.0,14700.0,18900.0,16600.0
